frame_a,frame_b,frame_separation,relative_err_deg
25,30,5,2.142173244712471
26,31,5,2.3489097070533416
26,31,5,3.059289547789607
27,32,5,3.002708084339365
28,33,5,2.9695797475516024
29,34,5,1.16917366605663
30,35,5,0.8880431419845738
0,6,6,3.901369522521021
1,7,6,4.297249244223741
2,8,6,3.170859315782795
3,9,6,2.3438581612393414
4,10,6,1.551087172870581
4,10,6,1.8963613723938244
5,11,6,1.010578761912057
5,11,6,1.94565508198535
6,12,6,6.330103971501791
6,12,6,6.334728901355453
7,13,6,4.8927126198866775
7,13,6,5.217397684136002
8,14,6,7.1423304254768105
8,14,6,7.154640414328633
8,14,6,6.346416131019133
9,15,6,6.800554382150735
9,15,6,6.419893778846189
9,15,6,5.295900731022386
10,16,6,11.050349974902222
10,16,6,9.466714604684492
11,17,6,9.571684189948227
11,17,6,8.34456087733536
12,18,6,3.217991061551585
12,18,6,3.175046718392891
12,18,6,1.4511296648796765
13,19,6,4.778500249664022
13,19,6,1.4571785466079543
13,19,6,2.346084997533777
14,20,6,1.702427888950085
14,20,6,1.0361274402273735
15,21,6,2.9002438725670427
15,21,6,1.73936246256859
16,22,6,1.036845621801169
16,22,6,1.3090605416570622
16,22,6,1.2869472576548528
17,23,6,2.1574967108585317
17,23,6,0.0
17,23,6,1.74788204496671
18,24,6,4.236875775920309
18,24,6,5.557687156448613
19,25,6,5.41355685857295
19,25,6,6.527006841034236
20,26,6,4.19332869370805
20,26,6,6.054632545177223
20,26,6,7.553586921256139
21,27,6,5.063923181365506
21,27,6,7.11585198805407
21,27,6,7.718405119400855
22,28,6,4.273332806348592
22,28,6,4.0633110542437665
23,29,6,5.298646195679746
23,29,6,5.963680215418905
24,30,6,0.9577718204539377
24,30,6,2.1345977961480442
25,31,6,1.6524301425332024
25,31,6,2.5165993191408114
26,32,6,3.122401653302968
27,33,6,2.9986282037165153
28,34,6,1.3737739004508946
29,35,6,2.1135923527081357
0,7,7,4.751656235326172
1,8,7,5.552068872800989
2,9,7,2.8935829258997603
3,10,7,0.6174753543978262
4,11,7,1.4463262000055557
4,11,7,2.05694859744786
5,12,7,6.1348661685698085
5,12,7,6.998091553133647
6,13,7,6.3839459362482565
6,13,7,6.713132330539162
7,14,7,7.0397660634133885
7,14,7,6.849523683759031
8,15,7,6.729819431532084
8,15,7,7.187574752957895
8,15,7,5.537435519030297
9,16,7,7.761797228296954
9,16,7,6.788329682803571
10,17,7,12.28944706236861
10,17,7,9.328332643737822
11,18,7,8.68399640365885
11,18,7,8.841922293653877
12,19,7,4.972788976284582
12,19,7,4.004383026514746
12,19,7,2.7693728296830282
13,20,7,1.97773197116189
13,20,7,2.089203819278534
14,21,7,2.0285886423704818
14,21,7,2.0793917742995434
15,22,7,0.0
15,22,7,1.1563392563909072
16,23,7,1.8200965935610114
16,23,7,0.0
16,23,7,1.3290773523024264
17,24,7,5.640622135095542
17,24,7,5.6241002995773135
18,25,7,3.8632072752932336
18,25,7,5.465426941064544
19,26,7,5.7600917205074325
19,26,7,6.9330595318874755
20,27,7,3.649427599004262
20,27,7,6.077254472898813
20,27,7,7.446042758142846
21,28,7,7.113189884095973
21,28,7,7.278241715067176
22,29,7,3.739770706129456
22,29,7,3.6509665702737393
23,30,7,5.830744842668353
23,30,7,5.310427575653694
24,31,7,2.34207039638307
24,31,7,3.3276170020015052
25,32,7,3.5841371874409655
26,33,7,3.479116257514635
27,34,7,1.3216621057458193
28,35,7,1.605480033465481
0,8,8,4.83034545086764
1,9,8,4.349522920805564
2,10,8,1.2499116039568823
3,11,8,2.309364370715415
4,12,8,6.4091186076716475
4,12,8,7.582960542192538
5,13,8,5.6478693085831795
5,13,8,6.614613715551614
6,14,8,8.130362032244404
6,14,8,7.6104826006815065
7,15,8,6.901608128043453
7,15,8,6.621865507638819
8,16,8,8.193034693592214
8,16,8,7.014872234856807
9,17,8,9.061420851531661
9,17,8,6.570553746858512
10,18,8,11.468302992760677
10,18,8,9.862185383830823
11,19,8,10.603528915423484
11,19,8,9.701039075062923
12,20,8,3.325623705115651
12,20,8,1.3670516759003755
13,21,8,2.2577132361558467
13,21,8,2.6264122793029676
14,22,8,0.0
14,22,8,0.9591638459110515
15,23,8,2.545217155640907
15,23,8,0.0
16,24,8,4.8142607633531345
16,24,8,4.945123806917698
17,25,8,5.013489242050177
17,25,8,5.1669127768847
18,26,8,3.8712692208155404
18,26,8,5.449799306985044
19,27,8,5.1032164482985225
19,27,8,6.81346057064812
20,28,8,5.8033577966355265
20,28,8,6.71423812956499
21,29,8,6.523546433346599
21,29,8,6.875964387015634
22,30,8,4.492812680100896
22,30,8,3.490602019335754
23,31,8,4.234200453092562
23,31,8,4.287757177154125
24,32,8,3.353231566627012
25,33,8,3.126734458677549
26,34,8,1.555790231194327
27,35,8,2.1276178779779857
0,9,9,4.705657275138481
1,10,9,2.7306202456478412
2,11,9,2.6216103292425705
3,12,9,7.62212055698843
4,13,9,6.381374980050317
4,13,9,7.844718247796252
5,14,9,7.871659836185113
5,14,9,8.33177666466418
6,15,9,7.790075839677178
6,15,9,7.595197924096388
7,16,9,8.003758698053636
8,17,9,9.741291309152073
8,17,9,7.200061913940327
9,18,9,8.210992504372863
9,18,9,7.160068110480703
10,19,9,13.33863851876136
10,19,9,10.684062162724501
11,20,9,9.058816540152918
12,21,9,4.130946584308176
12,21,9,2.8301191364161626
13,22,9,0.0
13,22,9,1.5939442236128158
14,23,9,1.4674087210082802
14,23,9,0.0
15,24,9,4.9662054187322795
16,25,9,4.415542964010449
16,25,9,4.853696843048831
17,26,9,5.245287124822483
17,26,9,5.551070009874474
18,27,9,3.425744208619466
18,27,9,5.515696539238733
19,28,9,6.841266869887796
20,29,9,5.818646433984697
20,29,9,7.070185338028879
21,30,9,7.249730718574316
21,30,9,6.541242623276548
22,31,9,2.7846779035405165
22,31,9,2.3298469939576383
23,32,9,4.6246843117100624
24,33,9,3.747730499275392
25,34,9,0.22166505719834415
26,35,9,2.3671571844664503
0,10,10,2.8625652126752428
1,11,10,4.308297339609193
2,12,10,7.870406369048989
3,13,10,7.244502069660204
4,14,10,8.232993222256649
4,14,10,8.88171725124373
5,15,10,7.769599234362859
5,15,10,8.113815580644358
6,16,10,8.704158722427096
7,17,10,9.182381224413419
8,18,10,8.519446527816058
8,18,10,7.385794240997182
9,19,10,10.098033091262508
9,19,10,7.847938506274144
10,20,10,10.098394665639978
11,21,10,9.981351242370517
12,22,10,1.8267573757024547
12,22,10,1.613083057422262
13,23,10,1.4351339566350516
13,23,10,0.6834867919901912
14,24,10,4.5471818605769
15,25,10,4.408331328922949
16,26,10,4.422700818103985
16,26,10,4.836875646768358
17,27,10,4.708208967251476
17,27,10,5.588362762361305
18,28,10,5.225175862800527
19,29,10,6.083598175575097
20,30,10,5.8740816569143455
20,30,10,5.875989330564099
21,31,10,5.359480770353159
21,31,10,5.196069530408416
22,32,10,3.421396885068448
23,33,10,3.9763899760726353
24,34,10,1.7978141132191563
25,35,10,2.2656879734439133
0,11,11,4.421929550276733
1,12,11,9.532561241827734
2,13,11,7.79226094116373
3,14,11,9.399743896037041
4,15,11,7.924811418644038
4,15,11,8.853570495569116
5,16,11,9.502006005497655
6,17,11,10.17127261870766
7,18,11,8.460490292971807
8,19,11,10.635843172460325
8,19,11,8.491771997512018
9,20,11,7.49358179268958
10,21,11,10.979715198516663
11,22,11,6.99135763629989
12,23,11,3.6822399214918953
12,23,11,0.18337466922636636
13,24,11,3.9925717707186053
14,25,11,4.094225220255192
15,26,11,4.5993555896688365
16,27,11,3.936071661549896
16,27,11,4.9692188703691
17,28,11,5.4829176576125995
18,29,11,5.134396404577802
19,30,11,7.016142880633909
20,31,11,4.7066926134963785
20,31,11,5.324779654310743
21,32,11,5.932533364013748
22,33,11,2.3190119960369535
23,34,11,5.9007026045575595
24,35,11,2.6427247580425006
0,12,12,9.689328694939382
1,13,12,8.950773393355663
2,14,12,9.739415438859384
3,15,12,9.24745748730977
4,16,12,10.018657936244205
5,17,12,10.597728171519444
6,18,12,9.060690642173293
7,19,12,10.262747101383338
8,20,12,7.431949222775701
9,21,12,8.199075017690202
10,22,12,8.028831580130166
11,23,12,9.358184228517747
12,24,12,3.5442375436189266
13,25,12,3.412618899626482
14,26,12,4.154654469187292
15,27,12,3.9713620969967507
16,28,12,4.62441474462197
17,29,12,4.733987777321113
18,30,12,5.337033219685968
19,31,12,5.026086849788343
20,32,12,4.8280413071988635
21,33,12,4.874299391935895
22,34,12,3.673240337757095
23,35,12,4.6107522146024005
0,13,13,9.623998985106775
1,14,13,11.222080959147373
2,15,13,9.455027055089626
4,17,13,11.4337217725991
5,18,13,9.953628820896691
6,19,13,11.118672464772459
8,21,13,8.624280971757564
9,22,13,5.168398048050921
10,23,13,10.368154847543764
12,25,13,3.1370802588443727
13,26,13,3.6379366155532513
14,27,13,3.6618619876332916
16,29,13,4.529508573263254
17,30,13,5.708225760843444
18,31,13,4.0488804536436795
20,33,13,4.904488473580459
21,34,13,6.938261146025815
22,35,13,2.7481255283723764
0,14,14,11.57597585484566
1,15,14,11.157741034686364
4,18,14,10.387593552504034
5,19,14,11.695539325677286
8,22,14,5.798098497718031
9,23,14,7.61843061083456
12,26,14,3.162936373231664
13,27,14,3.1639289066815066
16,30,14,4.764599765485071
17,31,14,3.826547269985258
20,34,14,6.842481972632458
21,35,14,5.766335946378696
0,15,15,11.279523477672441
4,19,15,12.407188452364968
8,23,15,8.019844796213727
12,27,15,2.7092389214077257
16,31,15,3.5080747224085314
20,35,15,5.352739329142671
